"(PDH-CSV 4.0) (Coordinated Universal Time)(0)","\\DatabaseVM\Processor(_Total)\% Processor Time","\\DatabaseVM\Memory\Available MBytes"
"10/28/2025 00:50:36.440","95.730396965856940028","8109"
"10/28/2025 00:50:37.444","49.055246992334076594","8114"
"10/28/2025 00:50:38.465","42.238906000931088158","8111"
"10/28/2025 00:50:39.470","65.002282660006699189","8105"
"10/28/2025 00:50:40.491","51.819048424554466692","8102"
"10/28/2025 00:50:41.517","59.269743589743598022","8195"
"10/28/2025 00:50:42.561","47.228546613261059406","8195"
"10/28/2025 00:50:43.580","48.215050443660878443","8194"
"10/28/2025 00:50:44.588","33.382387031896932683","8194"
"10/28/2025 00:50:45.600","36.291630835532629362","8197"
"10/28/2025 00:50:46.621","59.833663094073671118","8197"
"10/28/2025 00:50:47.638","72.736639986599513463","8198"
"10/28/2025 00:50:48.650","47.080869151016656815","8199"
"10/28/2025 00:50:49.663","27.929177936128802173","8200"
"10/28/2025 00:50:50.678","55.35405942814375635","8213"
"10/28/2025 00:50:51.693","63.058008777417114743","8207"
"10/28/2025 00:50:52.709","52.322428051529477955","8184"
"10/28/2025 00:50:53.726","41.204171906898842792","8186"
"10/28/2025 00:50:54.744","30.563103470355979852","8187"
"10/28/2025 00:50:55.763","38.668620373675899771","8199"
"10/28/2025 00:50:56.773","31.961694285435481078","8199"
"10/28/2025 00:50:57.787","49.915782077668666261","8199"
"10/28/2025 00:50:58.809","45.690268547945159128","8199"
"10/28/2025 00:50:59.823","30.695574452247388564","8199"
"10/28/2025 00:51:00.841","28.259859485458328265","8199"
"10/28/2025 00:51:01.849","61.628342176479655734","8199"
"10/28/2025 00:51:02.857","61.260978576688927433","8182"
"10/28/2025 00:51:03.869","36.28284141198670909","8182"
"10/28/2025 00:51:04.884","31.850821069991653189","8182"
"10/28/2025 00:51:05.892","47.314173246072712686","8194"
"10/28/2025 00:51:06.898","30.852236581144630634","8193"
"10/28/2025 00:51:07.898","32.498174064038011011","8193"
"10/28/2025 00:51:08.913","30.711883233522307535","8193"
"10/28/2025 00:51:09.929","30.385113823685383494","8193"
"10/28/2025 00:51:10.951","29.303174965608171476","8193"
"10/28/2025 00:51:11.956","45.559686244606368177","8192"
"10/28/2025 00:51:12.969","54.88467404724070775","8182"
"10/28/2025 00:51:13.979","32.3658474905285658","8180"
"10/28/2025 00:51:14.989","35.380228645354037553","8179"
"10/28/2025 00:51:15.991","33.7051055342341499","8190"
"10/28/2025 00:51:17.002","30.867598202052203504","8190"
"10/28/2025 00:51:18.029","34.554011216918908644","8188"
"10/28/2025 00:51:19.045","32.721943113693775729","8189"
"10/28/2025 00:51:20.063","30.165094015280558892","8189"
"10/28/2025 00:51:21.070","32.480511174745473113","8190"
"10/28/2025 00:51:22.079","29.162423741302912816","8189"
"10/28/2025 00:51:23.094","55.752837285370304699","8176"
"10/28/2025 00:51:24.109","41.143879515459644836","8180"
"10/28/2025 00:51:25.114","82.503091898951026906","8164"
"10/28/2025 00:51:26.120","63.506832514809708812","8171"
"10/28/2025 00:51:27.124","39.282721568869703788","8165"
"10/28/2025 00:51:28.142","33.672071852074616061","8166"
"10/28/2025 00:51:29.147","38.974317181480301997","8167"
"10/28/2025 00:51:30.169","31.552908414145452554","8167"
"10/28/2025 00:51:31.189","28.404022484354552347","8169"
"10/28/2025 00:51:32.232","47.903044201002174418","8098"
"10/28/2025 00:51:33.399","79.248178038229539766","8076"
"10/28/2025 00:51:34.421","30.447695982556201244","8077"
"10/28/2025 00:51:35.429","35.675094686260621302","8078"
"10/28/2025 00:51:36.431","50.110525142599080084","8092"
"10/28/2025 00:51:37.449","31.674570838920558913","8095"
"10/28/2025 00:51:38.469","31.062006397837983229","8095"
"10/28/2025 00:51:39.484","30.386402415790460196","8094"
"10/28/2025 00:51:40.499","27.598307572544158006","8094"
"10/28/2025 00:51:41.544","61.508223552508475507","8188"
"10/28/2025 00:51:42.584","45.180603028986453751","8189"
"10/28/2025 00:51:43.589","51.00402977700693441","8178"
"10/28/2025 00:51:44.599","34.620146768790924341","8178"
"10/28/2025 00:51:45.602","42.029990595817977805","8192"
"10/28/2025 00:51:46.617","31.854958611178261663","8187"
"10/28/2025 00:51:47.630","40.994415039320017513","8187"
"10/28/2025 00:51:48.650","73.182518930260670231","8190"
"10/28/2025 00:51:49.656","54.6048272334961311","8189"
"10/28/2025 00:51:50.664","35.221678814641279587","8191"
"10/28/2025 00:51:51.682","32.854216182145520975","8191"
"10/28/2025 00:51:52.695","65.30023923279686926","8184"
"10/28/2025 00:51:53.704","84.898560987911224629","8190"
"10/28/2025 00:51:54.720","61.962171157624901241","8177"
"10/28/2025 00:51:55.726","38.236526334264951288","8177"
"10/28/2025 00:51:56.743","33.977285926232227098","8208"
"10/28/2025 00:51:57.761","48.159281049555346499","8208"
"10/28/2025 00:51:58.784","53.446590949719343655","8209"
"10/28/2025 00:51:59.792","32.176332023876206279","8208"
"10/28/2025 00:52:00.795","28.727750469054001314","8208"
"10/28/2025 00:52:01.802","31.286964349549194253","8208"
"10/28/2025 00:52:02.815","57.19835681156688878","8194"
"10/28/2025 00:52:03.822","62.775254656964541766","8196"
"10/28/2025 00:52:04.828","54.559000947136347293","8194"
"10/28/2025 00:52:05.837","53.573590538778105952","8208"
"10/28/2025 00:52:06.853","44.620395702778992586","8204"
"10/28/2025 00:52:07.864","42.404010840923653802","8205"
"10/28/2025 00:52:08.882","32.506029052350285724","8205"
"10/28/2025 00:52:09.887","59.597601057215165099","8254"
"10/28/2025 00:52:10.909","39.937783322251895868","8252"
"10/28/2025 00:52:11.920","38.57664290603960211","8252"
"10/28/2025 00:52:12.936","56.948857801536114209","8247"
"10/28/2025 00:52:13.948","42.862008278473453515","8254"
"10/28/2025 00:52:14.963","90.759253264866714517","8241"
"10/28/2025 00:52:15.986","42.726747829371234388","8244"
"10/28/2025 00:52:16.991","52.619292504440430491","8231"
"10/28/2025 00:52:18.000","37.259105950005576346","8228"
"10/28/2025 00:52:19.015","30.338476957145964263","8229"
"10/28/2025 00:52:20.027","37.451975472328093986","8229"
"10/28/2025 00:52:21.038","31.659834688263309488","8229"
"10/28/2025 00:52:22.055","31.642543233126684044","8229"
"10/28/2025 00:52:23.070","62.255153339348524355","8227"
"10/28/2025 00:52:24.083","34.86607491706270423","8228"
"10/28/2025 00:52:25.090","32.45133514672253483","8227"
"10/28/2025 00:52:26.109","40.594633813948078682","8241"
"10/28/2025 00:52:27.119","33.891298362308042158","8229"
"10/28/2025 00:52:28.137","34.417198815526958811","8230"
"10/28/2025 00:52:29.170","33.784492722233693485","8231"
"10/28/2025 00:52:30.189","31.397136672341886765","8231"
"10/28/2025 00:52:31.205","39.251997012933024678","8230"
"10/28/2025 00:52:32.212","47.220321601855545168","8152"
"10/28/2025 00:52:33.227","86.141621443595141727","8108"
"10/28/2025 00:52:34.233","33.61692553299751296","8108"
"10/28/2025 00:52:35.243","39.277922764061010241","8108"
"10/28/2025 00:52:36.258","52.270693136449310146","8122"
"10/28/2025 00:52:37.277","29.872530434124044518","8118"
"10/28/2025 00:52:38.289","30.115513859103081984","8124"
"10/28/2025 00:52:39.308","31.016582804088464798","8125"
"10/28/2025 00:52:40.316","31.013809888074327148","8125"
"10/28/2025 00:52:41.320","49.045136762528393604","8217"
"10/28/2025 00:52:42.326","54.182119458738931428","8215"
"10/28/2025 00:52:43.342","57.683807996880112512","8201"
"10/28/2025 00:52:44.351","31.89264735805882367","8201"
"10/28/2025 00:52:45.367","37.350556389829257853","8200"
"10/28/2025 00:52:46.373","33.203758981764316616","8213"
"10/28/2025 00:52:47.383","29.954714309618356793","8217"
"10/28/2025 00:52:48.395","30.958212568567212486","8216"
"10/28/2025 00:52:49.405","55.883467464103688371","8217"
"10/28/2025 00:52:50.414","71.739432922104825252","8220"
"10/28/2025 00:52:51.422","50.424185541253372378","8220"
"10/28/2025 00:52:52.431","31.065563669419272941","8218"
"10/28/2025 00:52:53.445","60.706391947619763982","8214"
"10/28/2025 00:52:54.454","41.521341740893106476","8207"
"10/28/2025 00:52:55.462","69.39012719520643202","8211"
"10/28/2025 00:52:56.472","66.750370366851228709","8223"
"10/28/2025 00:52:57.482","31.525622003034868612","8221"
"10/28/2025 00:52:58.486","67.707409843210726308","8220"
"10/28/2025 00:52:59.498","49.05971520268528252","8236"
"10/28/2025 00:53:00.505","54.628157967416704821","8236"
"10/28/2025 00:53:01.515","36.541013994607084214","8237"
